date,adj_close
2024-01-02,397.6907653808594
2024-01-03,393.4825744628906
2024-01-04,391.4575500488281
2024-01-05,391.92181396484375
2024-01-08,400.0220031738281
2024-01-09,400.812255859375
2024-01-10,403.5288391113281
2024-01-11,404.3684997558594
2024-01-12,404.575927734375
2024-01-16,404.5363464355469
2024-01-17,402.2544860839844
2024-01-18,407.9642028808594
2024-01-19,416.05450439453125
2024-01-22,416.5978698730469
2024-01-23,418.3265380859375
2024-01-24,420.64788818359375
2024-01-25,421.16162109375
2024-01-26,418.6524963378906
2024-01-29,422.9397277832031
2024-01-30,420.1243591308594
2024-01-31,411.895751953125
2024-02-01,416.7459716796875
2024-02-02,423.78924560546875
2024-02-05,423.236083984375
2024-02-06,422.3865051269531
2024-02-07,426.73297119140625
2024-02-08,427.5232849121094
2024-02-09,431.73138427734375
2024-02-12,430.042236328125
2024-02-13,423.3348388671875
2024-02-14,427.947998046875
2024-02-15,429.2223205566406
2024-02-16,425.3302917480469
2024-02-20,422.1197814941406
2024-02-21,420.4305419921875
2024-02-22,432.739013671875
2024-02-23,431.46466064453125
2024-02-26,431.2374572753906
2024-02-27,432.2746887207031
2024-02-28,429.97308349609375
2024-02-29,433.65765380859375
2024-03-01,440.18719482421875
2024-03-04,438.6165466308594
2024-03-05,430.74359130859375
2024-03-06,433.45025634765625
2024-03-07,440.0291748046875
2024-03-08,433.67742919921875
2024-03-11,432.06732177734375
2024-03-12,438.2609558105469
2024-03-13,434.8924255371094
2024-03-14,433.7960205078125
2024-03-15,428.6395263671875
2024-03-18,432.72760009765625
2024-03-19,433.8057556152344
2024-03-20,438.9493103027344
2024-03-21,441.0264587402344
2024-03-22,441.5309143066406
2024-03-25,439.9284973144531
2024-03-26,438.5041809082031
2024-03-27,439.99774169921875
2024-03-28,439.18670654296875
2024-04-01,440.116455078125
2024-04-02,436.3181457519531
2024-04-03,437.2973937988281
2024-04-04,430.6108703613281
2024-04-05,435.6850891113281
2024-04-08,435.813720703125
2024-04-09,437.4260559082031
2024-04-10,433.60791015625
2024-04-11,440.5318908691406
2024-04-12,433.5090637207031
2024-04-15,426.3773498535156
2024-04-16,426.4169006347656
2024-04-17,421.21405029296875
2024-04-18,418.8104248046875
2024-04-19,410.14556884765625
2024-04-22,414.27032470703125
2024-04-23,420.452392578125
2024-04-24,421.8768310546875
2024-04-25,419.8392028808594
2024-04-26,426.3180236816406
2024-04-29,428.0490417480469
2024-04-30,419.97760009765625
2024-05-01,416.94097900390625
2024-05-02,422.26251220703125
2024-05-03,430.74932861328125
2024-05-06,435.4674987792969
2024-05-07,435.5367126464844
2024-05-08,435.2795715332031
2024-05-09,436.2291564941406
2024-05-10,437.25787353515625
2024-05-13,438.2667541503906
2024-05-14,441.0857849121094
2024-05-15,447.9801025390625
2024-05-16,447.070068359375
2024-05-17,446.85247802734375
2024-05-20,449.9682312011719
2024-05-21,450.84857177734375
2024-05-22,450.7595520019531
2024-05-23,448.7318420410156
2024-05-24,452.9752502441406
2024-05-28,454.68646240234375
2024-05-29,451.4816589355469
2024-05-30,446.64471435546875
2024-05-31,445.8138732910156
2024-06-03,448.20758056640625
2024-06-04,449.43414306640625
2024-06-05,458.49462890625
2024-06-06,458.3363342285156
2024-06-07,457.9308166503906
2024-06-10,459.78045654296875
2024-06-11,462.9358215332031
2024-06-12,468.9992370605469
2024-06-13,471.5413513183594
2024-06-14,473.9844970703125
2024-06-17,479.79071044921875
2024-06-18,479.9391174316406
2024-06-20,476.2397155761719
2024-06-21,474.9637145996094
2024-06-24,469.55645751953125
2024-06-25,474.9261169433594
2024-06-26,475.90692138671875
2024-06-27,477.1353454589844
2024-06-28,474.6585998535156
2024-07-01,477.4425048828125
2024-07-02,482.45550537109375
2024-07-03,486.477783203125
2024-07-05,491.5502624511719
2024-07-08,492.71923828125
2024-07-09,493.1452331542969
2024-07-10,498.2869873046875
2024-07-11,487.3595275878906
2024-07-12,490.22265625
2024-07-15,491.540283203125
2024-07-16,491.728515625
2024-07-17,477.29388427734375
2024-07-18,475.0350646972656
2024-07-19,470.8245544433594
2024-07-22,477.8387756347656
2024-07-23,476.1545104980469
2024-07-24,459.07476806640625
2024-07-25,454.01220703125
2024-07-26,458.6686096191406
2024-07-29,459.58990478515625
2024-07-30,453.27911376953125
2024-07-31,466.6933288574219
2024-08-01,455.38934326171875
2024-08-02,444.5806579589844
2024-08-05,431.32501220703125
2024-08-06,435.44635009765625
2024-08-07,430.7305603027344
2024-08-08,443.9070129394531
2024-08-09,446.2252502441406
2024-08-12,447.186279296875
2024-08-13,458.28216552734375
2024-08-14,458.4308166503906
2024-08-15,470.0121765136719
2024-08-16,470.61651611328125
2024-08-19,476.7985534667969
2024-08-20,475.7979431152344
2024-08-21,478.0171203613281
2024-08-22,470.438232421875
2024-08-23,475.5403747558594
2024-08-26,470.9236145019531
2024-08-27,472.3304443359375
2024-08-28,466.9706726074219
2024-08-29,466.2871398925781
2024-08-30,471.8450012207031
2024-09-03,457.51934814453125
2024-09-04,456.3304748535156
2024-09-05,456.7565002441406
2024-09-06,444.5212097167969
2024-09-09,450.23760986328125
2024-09-10,454.3985900878906
2024-09-11,464.26605224609375
2024-09-12,468.8233337402344
2024-09-13,470.9236145019531
2024-09-16,468.8431701660156
2024-09-17,469.0908508300781
2024-09-18,467.0599060058594
2024-09-19,478.8691101074219
2024-09-20,477.9576416015625
2024-09-23,479.224609375
2024-09-24,481.53619384765625
2024-09-25,481.982666015625
2024-09-26,485.60382080078125
2024-09-27,482.9053039550781
2024-09-30,484.21484375
2024-10-01,477.46856689453125
2024-10-02,478.1432189941406
2024-10-03,477.7860107421875
2024-10-04,483.4707946777344
2024-10-07,478.2919616699219
2024-10-08,485.4350891113281
2024-10-09,489.2546691894531
2024-10-10,488.69915771484375
2024-10-11,489.4630126953125
2024-10-14,493.5703430175781
2024-10-15,486.972900390625
2024-10-16,487.0324401855469
2024-10-17,487.3697204589844
2024-10-18,490.5643005371094
2024-10-21,491.5068359375
2024-10-22,492.0425109863281
2024-10-23,484.5025634765625
2024-10-24,488.4312744140625
2024-10-25,491.4075927734375
